                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      526                  9.0000000000000000E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.3242755051332942E+003                  2.4541541865251775E+003                  8.8262733188461866E+001                 -1.0770138347335132E+001                  7.0000000000000007E-001                  2.9797635251138540E-005                  2.7997020236474895E-001                  3.4468833607861457E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  9.0000000000000000E+000                  0.0000000000000000E+000                  6.2999999999999945E+000                  2.6817871726024701E-004                  2.5197318212827415E+000                  3.1021950247075332E-002                  9.0930846684024562E-003                  8.4424748806345956E-002                  1.8765219814875334E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7663164514105255E+006                  8.8061628125493244E+003                  3.6672512466476470E+007                  1.6422523084401490E-015                  1.6422523084401490E-015                  0.0000000000000000E+000                  6.5700963284697371E-017                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20231127"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  9.0000000000000000E+000                  1.9457773719021101E+000                  3.6359133739676475E+000                 -8.1918603673941437E+000                  3.2481090086749713E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.4283235591303559E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  8.9999999999910010E+000                  1.9457773714865960E+000                  3.6359134525539991E+000                 -8.1918598173890622E+000                  3.2481096372085898E+000                  7.0000000000000018E-001                  2.7999999999999975E-001                  2.0000000000000018E-002                  9.4283355004070742E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  8.9999999999614495E+000                  1.9457773701223025E+000                  3.6359136182131198E+000                 -8.1918586579890817E+000                  3.2481109621458213E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  9.4283606724348841E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  8.9999999999097362E+000                  1.9457773677347943E+000                  3.6359138290524058E+000                 -8.1918571823953261E+000                  3.2481126484237595E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  9.4283927095233760E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  8.9999999998580229E+000                  1.9457773653472938E+000                  3.6359141453118888E+000                 -8.1918549690174824E+000                  3.2481151778284443E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.4284407650825468E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  8.9999999997545963E+000                  1.9457773605723192E+000                  3.6359145669928274E+000                 -8.1918520178714402E+000                  3.2481185503452625E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.4285048390123603E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  8.9999999996511679E+000                  1.9457773557973739E+000                  3.6359151543362209E+000                 -8.1918479073921624E+000                  3.2481232477359612E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4285940845795036E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  8.9999999994664766E+000                  1.9457773472707718E+000                  3.6359159073457472E+000                 -8.1918426376260385E+000                  3.2481292699578774E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4287085014915684E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  8.9999999992817852E+000                  1.9457773387442687E+000                  3.6359170067465629E+000                 -8.1918349439238138E+000                  3.2481380622526106E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4288755492826030E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  8.9999999989271782E+000                  1.9457773223736758E+000                  3.6359184525530610E+000                 -8.1918248264670446E+000                  3.2481496244531818E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4290952268080196E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  8.9999999985725712E+000                  1.9457773060034596E+000                  3.6359206212888222E+000                 -8.1918096508829663E+000                  3.2481669671795177E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4294247396414223E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  8.9999999978633571E+000                  1.9457772732641687E+000                  3.6359235130130894E+000                 -8.1917894179188728E+000                  3.2481900897443468E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4298640830706421E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  8.9999999971541431E+000                  1.9457772405263960E+000                  3.6359278507035255E+000                 -8.1917590708765857E+000                  3.2482247712939265E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4305230843952530E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  8.9999999957357151E+000                  1.9457771750554025E+000                  3.6359336345970443E+000                 -8.1917186127443014E+000                  3.2482710090801126E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4314017247673304E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  8.9999999943172888E+000                  1.9457771095904786E+000                  3.6359423108533053E+000                 -8.1916579351575454E+000                  3.2483403565723035E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4327196300482918E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  8.9999999914804345E+000                  1.9457769786788328E+000                  3.6359538804194771E+000                 -8.1915770500616514E+000                  3.2484328027848637E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4344767248460093E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  8.9999999886435784E+000                  1.9457768477914481E+000                  3.6359712364313697E+000                 -8.1914557608346410E+000                  3.2485714353838762E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4371121459304021E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  8.9999999829698698E+000                  1.9457765860894243E+000                  3.6359943826738097E+000                 -8.1912941151980352E+000                  3.2487562104826511E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4406255917342456E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  8.9999999772961612E+000                  1.9457763244843131E+000                  3.6360291086776146E+000                 -8.1910518001718700E+000                  3.2490332264792925E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4458948759673116E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  8.9999999659487404E+000                  1.9457758015645199E+000                  3.6360754295513016E+000                 -8.1907290061653182E+000                  3.2494023082723471E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4529187923669179E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  8.9999999546013196E+000                  1.9457752790313605E+000                  3.6361449373390173E+000                 -8.1902454269680529E+000                  3.2499553461717943E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4634511288986440E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  8.9999999319064798E+000                  1.9457742351224088E+000                  3.6362376922277115E+000                 -8.1896018204201226E+000                  3.2506916433147492E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.4774870606208603E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  8.9999999092116401E+000                  1.9457731927518307E+000                  3.6363769297994275E+000                 -8.1886388427293966E+000                  3.2517937642933341E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  9.4985268047450556E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
