                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                      821                  1.2000000000000000E+001                  2.0000000000000001E-004                  6.3725702420655660E+004                  2.2690460303226646E+003                  3.2738990327397842E+004                  1.4497955347246718E+004                  3.7426220896558013E+000                 -4.9500486752935400E+000                  7.5932783058971454E-001                  4.0312111524898684E-008                  2.4046779267969329E-001                  8.0628036098962959E-007                  5.8294455621004786E-005                  8.3613219967305574E-005                  2.0850244238748064E-005                  1.2000000000000000E+001                  0.0000000000000000E+000                  9.1127679386413849E+000                  1.9718595309096778E-004                  2.8846142066235569E+000                  2.8684492647007987E-004                  2.7238216773253792E-004                  1.1219721373885590E-003                  2.5020293086497661E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0918493197394269E+004                  6.2497215172398610E+004                  8.2770292172812494E+006                  9.8075292914138402E+002                  9.8075292914138345E+002                  1.1597071201382583E-028                  1.0369802899771680E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0110302267100830E+012                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20231127"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.2000000000000000E+001                  5.7317597654988273E-001                  4.5170168502379262E+000                 -8.7552120131911426E+000                  4.0328441246547628E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  3.0324695194082976E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.1999999999987999E+001                  5.7314938647492197E-001                  4.5214940353269606E+000                 -8.7261114037829195E+000                  4.0623099076528453E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  3.2426365474779634E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.1999999999972387E+001                  5.7311702525293129E-001                  4.5252887388750418E+000                 -8.7035528469000631E+000                  4.0858307969424041E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  3.4155276390236676E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.1999999999964579E+001                  5.7310166112379546E-001                  4.5278077421463072E+000                 -8.6894539033147300E+000                  4.1008343185976042E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  3.5282339068564240E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.1999999999956772E+001                  5.7308678621321052E-001                  4.5307081268161964E+000                 -8.6739993214009452E+000                  4.1175619190001322E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  3.6560543588754349E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.1999999999946526E+001                  5.7306794322958665E-001                  4.5339819936306105E+000                 -8.6574592424130916E+000                  4.1358036825337452E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  3.7979870430618657E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.1999999999936280E+001                  5.7304980206899392E-001                  4.5388479340239822E+000                 -8.6344313576485394E+000                  4.1618096968517770E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  4.0048148224475033E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.1999999999915786E+001                  5.7301538720860068E-001                  4.5436478313813060E+000                 -8.6132692206949706E+000                  4.1863535978060833E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  4.2048023954766874E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.1999999999905540E+001                  5.7299899527861287E-001                  4.5468104981382105E+000                 -8.6000849314883627E+000                  4.2019802868108345E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  4.3344153400076043E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.1999999999895293E+001                  5.7298309172253925E-001                  4.5499396130021026E+000                 -8.5875615347582510E+000                  4.2170663458265283E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  4.4612292685333837E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.1999999999885047E+001                  5.7296763854184285E-001                  4.5530336072255553E+000                 -8.5756439999964122E+000                  4.2316479471735713E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  4.5853519660560388E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.1999999999874801E+001                  5.7295260206524823E-001                  4.5573946989794587E+000                 -8.5595858193776220E+000                  4.2516672443535786E+000                  7.5939999999999996E-001                  2.4040000000000006E-001                  1.9999999999997797E-004                  4.7580793332982008E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.1999999999855772E+001                  5.7292568695635360E-001                  4.5615618453124522E+000                 -8.5448786068390632E+000                  4.2703404907391791E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  4.9219778720612027E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.1999999999846256E+001                  5.7291267571229920E-001                  4.5643019947562005E+000                 -8.5355683566765652E+000                  4.2823591017624869E+000                  7.5939999999999996E-001                  2.4040000000000006E-001                  1.9999999999997797E-004                  5.0286382946636566E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.1999999999836742E+001                  5.7289993929751026E-001                  4.5683543148006187E+000                 -8.5222768569448437E+000                  4.2997875087119271E+000                  7.5939999999999996E-001                  2.4040000000000009E-001                  1.9999999999997797E-004                  5.1849265510348960E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.1999999999817714E+001                  5.7287523105490501E-001                  4.5736259947879319E+000                 -8.5056329555215591E+000                  4.3219929881367527E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  5.3875016382911684E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.1999999999798684E+001                  5.7285144783273889E-001                  4.5787565418318223E+000                 -8.4900949332405400E+000                  4.3431226329980026E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  5.5837542796422713E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.1999999999779655E+001                  5.7282849677149505E-001                  4.5837447162877085E+000                 -8.4755188618492898E+000                  4.3632759432714145E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  5.7743511591732297E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.1999999999760627E+001                  5.7280629976430686E-001                  4.5885896754654194E+000                 -8.4617792690104121E+000                  4.3825392238106922E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  5.9599631067950470E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.1999999999741599E+001                  5.7278479075592159E-001                  4.5932909276336078E+000                 -8.4487665990137959E+000                  4.4009878187419762E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.1412531298093373E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
