                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      510                  1.2000000000000000E+001                  2.0000000000000001E-004                  1.8921801548262761E+003                  1.5054347066770430E+002                  4.8396507772976984E+003                  4.8000929907646141E+003                  9.8548481548502792E+001                 -1.0219870953035526E+001                  7.5939999999999996E-001                  2.5583398265620443E-005                  2.4037441660173442E-001                  3.4468833607857726E-005                  1.0103427409334944E-005                  9.3805276451485023E-005                  2.0850244238748047E-005                  1.2000000000000000E+001                  0.0000000000000000E+000                  9.1128000000000018E+000                  3.0700077918744540E-004                  2.8844929992208117E+000                  4.1362600329429246E-004                  1.2124112891201932E-004                  1.1256633174178204E-003                  2.5020293086497645E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8264502060449887E+006                  7.1687562258845101E+003                  2.4999515682483688E+007                  8.2227549944648880E-014                  8.2227549944648880E-014                  0.0000000000000000E+000                  3.2896464928194484E-015                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.9712664453945686E+010                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20231127"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.2000000000000000E+001                  1.9936499369849521E+000                  3.6848140335146238E+000                 -7.8918814456923601E+000                  3.6232659897812050E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2140522937328009E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.1999999999987999E+001                  1.9936499367854581E+000                  3.6848140653804524E+000                 -7.8918812226583137E+000                  3.6232662446656847E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  2.2140534308968093E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.1999999999956772E+001                  1.9936499362663305E+000                  3.6848141186136227E+000                 -7.8918808500717601E+000                  3.6232666704596883E+000                  7.5940000000000007E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2140553305722940E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.1999999999915786E+001                  1.9936499355849771E+000                  3.6848141790405804E+000                 -7.8918804271362912E+000                  3.6232671537929213E+000                  7.5940000000000007E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2140574869594975E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.1999999999874801E+001                  1.9936499349036216E+000                  3.6848142653649680E+000                 -7.8918798229438574E+000                  3.6232678442680384E+000                  7.5940000000000007E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2140605675107195E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.1999999999798685E+001                  1.9936499336382512E+000                  3.6848143775870703E+000                 -7.8918790374957215E+000                  3.6232687418840608E+000                  7.5940000000000007E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2140645722233745E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.1999999999722572E+001                  1.9936499323728825E+000                  3.6848145718182996E+000                 -7.8918776780712925E+000                  3.6232702954458915E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  2.2140715034482504E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.1999999999535211E+001                  1.9936499292581387E+000                  3.6848148480606961E+000                 -7.8918757446796155E+000                  3.6232725049465362E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  2.2140813611667208E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.1999999999347850E+001                  1.9936499261434102E+000                  3.6848152796931126E+000                 -7.8918727237812165E+000                  3.6232759572688900E+000                  7.5940000000000007E-001                  2.4040000000000006E-001                  1.9999999999986695E-004                  2.2140967638066376E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.1999999998949708E+001                  1.9936499195246553E+000                  3.6848158667241382E+000                 -7.8918686154141540E+000                  3.6232806523835355E+000                  7.5940000000000007E-001                  2.4040000000000006E-001                  1.9999999999986695E-004                  2.2141177112896886E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.1999999998551562E+001                  1.9936499129059637E+000                  3.6848167357760264E+000                 -7.8918625335284052E+000                  3.6232876029016703E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2141487215893020E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.1999999997770889E+001                  1.9936498999283179E+000                  3.6848178868801655E+000                 -7.8918544782630038E+000                  3.6232968087158146E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  2.2141897944193875E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.1999999996990217E+001                  1.9936498869509094E+000                  3.6848195675520179E+000                 -7.8918427179845372E+000                  3.6233102488556583E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  2.2142497600340064E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
