                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      454                  1.2000000000000000E+001                  2.0000000000000001E-004                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.5972866010928092E+003                  1.0936003093737003E+004                  1.6484634216518558E+002                 -1.1707540907578581E+001                  7.5939999999999996E-001                  2.5583398265620443E-005                  2.4037441660173442E-001                  3.4468833607857726E-005                  1.0103427409334944E-005                  9.3805276451485023E-005                  2.0850244238748047E-005                  1.2000000000000000E+001                  0.0000000000000000E+000                  9.1128000000000018E+000                  3.0700077918744540E-004                  2.8844929992208117E+000                  4.1362600329429246E-004                  1.2124112891201932E-004                  1.1256633174178204E-003                  2.5020293086497645E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1148443342310535E+006                  1.8810721822840187E+003                  1.0972930326686122E+007                  2.3020830206131643E-018                  2.3020830206131647E-018                  0.0000000000000000E+000                  9.2098555695340917E-020                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20231127"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.2000000000000000E+001                  2.2170793148695251E+000                  3.6625015805025543E+000                 -7.9626388676453992E+000                  3.5301640590549499E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  1.8811477128638659E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.1999999999987999E+001                  2.2170793148193599E+000                  3.6625015964754475E+000                 -7.9626387558504534E+000                  3.5301641868168372E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  1.8811481971536580E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.1999999999863093E+001                  2.2170793142971990E+000                  3.6625016438372957E+000                 -7.9626384243634671E+000                  3.5301645656480192E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  1.8811496331384800E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.1999999999582050E+001                  2.2170793131223410E+000                  3.6625017312747348E+000                 -7.9626378123885306E+000                  3.5301652650278097E+000                  7.5940000000000007E-001                  2.4040000000000003E-001                  1.9999999999986695E-004                  1.8811522841857637E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.1999999999113646E+001                  2.2170793111642424E+000                  3.6625019170799260E+000                 -7.9626365119461422E+000                  3.5301667512061479E+000                  7.5940000000000007E-001                  2.4040000000000003E-001                  1.9999999999986695E-004                  1.8811579176547952E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.1999999997989477E+001                  2.2170793064648233E+000                  3.6625022814068506E+000                 -7.9626339620767776E+000                  3.5301696652666914E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  1.8811689636449204E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.1999999995990956E+001                  2.2170792981103484E+000                  3.6625029809247867E+000                 -7.9626290663923003E+000                  3.5301752602085426E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  1.8811901718475037E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.1999999991993912E+001                  2.2170792814015852E+000                  3.6625043800016743E+000                 -7.9626192752791463E+000                  3.5301864498777351E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  1.8812325878618406E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.1999999983999830E+001                  2.2170792479848087E+000                  3.6625071783195260E+000                 -7.9625996940760242E+000                  3.5302088283581243E+000                  7.5939999999999996E-001                  2.4039999999999997E-001                  2.0000000000008900E-004                  1.8813174183270089E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
